P_MASS,P_RADIUS,P_SEMI_MAJOR_AXIS,P_ECCENTRICITY,P_IMPACT_PARAMETER,S_DISTANCE,S_MASS,S_RADIUS,S_AGE,S_AGE_ERROR_MIN,S_AGE_ERROR_MAX,S_TEMPERATURE,P_ESCAPE,P_POTENTIAL,P_GRAVITY,P_DENSITY,P_DISTANCE,P_FLUX,P_TEMP_EQUIL,P_TEMP_SURF,S_LUMINOSITY,S_HZ_CON0_MAX,S_ABIO_ZONE,S_TIDAL_LOCK,P_HABZONE_OPT,P_HABZONE_CON,P_HABITABLE,P_ESI,CEESA
162.09228,14.2367,0.03,0.0,0.222273,54.2304,1.55,1.16,1.0,-1.8081400000000016,2.2626200000000005,6239.0,3.374244112471281,11.385523,0.79973051,0.0561738681374901,0.03,1944.2741,1691.7426,1912.1974159999988,1.7498467,2.1337195,5.1834776,0.41400165,0.0,0.0,0.0,0.063877569,2.0573827798772353
759.60893,13.2278,1.19,0.076,0.3443900000000001,111.155,1.56,5.27,6.0,-2.0,2.0,5003.0,7.577941021799917,57.42519,4.3412502,0.3281914041271591,1.1934367,10.918525,462.60933,522.8925372999997,15.417005,7.0478674,0.62137016,0.55927437,0.0,0.0,0.0,0.15407833,2.7800109060121745
1773.4803,12.7794,1.89,0.42,0.41487,40.8707,1.57,1.51,4.6,-0.2,0.2,5979.0,11.780343452297036,138.77649,10.85939,0.8497574422347802,2.056698,0.82835829,234.49411,263.17166599999985,2.6853444,2.7001413,3.3303244,0.53618875,1.0,1.0,0.0,0.3918917,3.2881567207498206
1112.398,13.1157,13.0,0.53,0.6380069999999997,64.4527,1.05,1.43,4.650480000000001,-1.84195,1.8293200000000005,5729.54,9.209464168649632,84.814231,6.4666187,0.4930441115224335,14.82585,0.013449887,81.685453,152.01740510000008,1.9275249,2.3371135,1.8972439,0.46890071,0.0,0.0,0.0,0.08230684,2.367844128709981
9.5125921,3.04912,0.099068,0.412688,0.4167070000000001,41.0014,1.05,1.08,4.647399999999999,-2.4430599999999982,2.5104499999999987,5840.0,1.7662906866618897,3.1197828,1.0231748,0.3355639706877122,0.1075042,137.30161,842.51696,951.49051,1.2274392,1.8472469,2.2937145,0.46890071,0.0,0.0,0.0,0.21661341,1.5631692327406925
8.8292619,1.74876,0.02012,0.0,0.675,48.0883,1.07,1.1,3.8,-0.79,0.66,5978.0,2.246969069505364,5.04887,2.8871143,1.650949414292901,0.02012,3402.0763,1945.7226,2197.3879,1.3772095,1.9338511,2.925736,0.45707068,0.0,0.0,0.0,0.26752945,2.6524293700625385
19.950064,4.7082,0.056798,0.0,0.3840299999999999,48.0883,1.07,1.1,3.8,-0.79,0.66,5978.0,2.058470725781282,4.2373017,0.89998336,0.191152324790464,0.056798,426.90763,1158.0529,1307.483733,1.3772095,1.9338511,2.925736,0.45707068,0.0,0.0,0.0,0.15955695,1.702965097918102
65.898458,9.5285,0.362,0.4,0.3724100000000002,29.1328,0.89,0.83,4.658399999999999,-3.966,4.361500000000001,5605.0,2.6298159619055483,6.915932,0.72581539,0.0761731012472722,0.39096,4.5127702,359.54114,410.9178334000003,0.54200089,1.2529132,1.449668,0.44375963,0.0,0.0,0.0,0.27123553,1.284631327448449
6229.2572,12.1068,3.078036,0.160903,0.5935,101.368,1.11,2.04,2.7,-0.2,0.2,6215.0,22.683154317849645,514.52549,42.498884,3.5103317212048406,3.1178808,0.4646742,209.31503,225.0823772,4.3451022,3.3687404,4.4501859,0.43707885,1.0,1.0,0.0,0.34743456,5.239109733843767
1.8179762,1.18826,0.057638,0.0,0.3218269999999998,21.5974,0.77,0.73,4.686570000000002,-3.806749999999999,4.158879999999999,4935.0,1.2369107322251325,1.5299481,1.2875533,1.0835619841750692,0.057638,90.278055,785.30879,886.88287,0.29991625,0.98885834,0.43692116,0.42284516,0.0,0.0,0.0,0.30571641,1.488141895732762
1.7194495,1.17705,0.067393,0.0,0.2978009999999999,21.5974,0.77,0.73,4.689270000000002,-3.806549999999999,4.150479999999999,4935.0,1.2086408171091587,1.4608126,1.2410795,1.0543982833452197,0.067393,66.034428,726.25229,820.18784,0.29991625,0.98885834,0.43692116,0.42284516,0.0,0.0,0.0,0.31158401,1.4376541563632994
2.8000647,1.47972,0.08799,0.0,0.3131239999999999,21.5974,0.77,0.73,4.701170000000001,-3.80035,4.103179999999998,4935.0,1.3756066333083077,1.8922936,1.2788187,0.8642301934945845,0.08799,38.737658,635.59175,717.801,0.29991625,0.98885834,0.43692116,0.42284516,0.0,0.0,0.0,0.31469035,1.447033891122802
2.8763434,1.50214,0.15417,0.0,0.333394,21.5974,0.77,0.73,4.669870000000001,-3.78395,4.118179999999999,4935.0,1.3837739851228903,1.9148305,1.274735,0.8486126499483223,0.15417,12.618283,480.16995,542.2765,0.29991625,0.98885834,0.43692116,0.42284516,0.0,0.0,0.0,0.38027441,1.3499831338492494
6.3565601,2.39894,0.05,0.16,0.4880900000000001,40.5468,0.67,0.85,7.0,-4.746730000000001,4.528449999999999,5110.0,1.627801280514785,2.649737,1.1045449,0.4604304099708153,0.05064,157.64905,898.38036,1014.5794,0.38904514,1.1091077,0.56342366,0.43294505,0.0,0.0,0.0,0.24357911,1.5864251307173671
104.88324,12.4431,1.282,0.49,0.3879800000000001,40.5468,0.87,0.9,7.0,-4.606430000000002,4.5452,5113.0,2.903278859509609,8.4290282,0.6774058,0.054440276305517,1.4359041,0.27154745,174.87048,188.62637459999996,0.38904514,1.1088142,0.6178574,0.47233225,0.0,0.0,0.0,0.27447167,1.0653367247145797
400.46328,13.6762,2.56,0.07,0.33309,32.9834,1.3,1.8,3.0,-1.61603,1.7484699999999995,5999.0,5.4112628288293605,29.281766,2.1410747,0.1565547937336168,2.566272,0.55155231,219.35208,242.21506959999988,3.6057864,3.1236107,3.2366082,0.46887761,1.0,1.0,0.0,0.35596583,1.7667893734076712
706.53165,13.3399,2.497,0.317,0.33927,26.6902,1.17,1.39,4.75,-1.059,1.059,5909.0,7.277622488414481,52.963789,3.9703288,0.2976280777486706,2.6224605,0.37858175,195.9439,218.8955379,2.2387211,2.4800483,2.6772383,0.48873007,1.0,0.0,0.0,0.31308645,2.164786667508204
10.259488,3.18364,0.198,0.09,0.4827899999999999,19.552,0.82,0.76,6.0,-3.0,3.0,5103.0,1.7951505133082195,3.2225653,1.0122267,0.3179463399214056,0.1988019,9.0455645,441.15578,498.428377,0.35318317,1.0574062,0.59546825,0.45135819,0.0,0.0,0.0,0.32402614,1.3316718844794622
9.4394917,3.03791,0.528,0.12,0.4868999999999999,19.552,0.82,0.76,6.0,-3.0,3.0,5103.0,1.762734289695533,3.1072322,1.022819,0.3366851010983923,0.5318016,1.2760915,270.04465,304.973,0.35318317,1.0574062,0.59546825,0.45135819,1.0,0.0,2.0,0.63296448,1.1754756569900116
333.7194,13.7883,0.61,0.38,0.3802560000000002,376.233,0.81,9.83,3.8,-2.02,4.33,4639.0,4.919663121030688,24.203085,1.755335,0.1273061199840364,0.654042,183.31793,910.75087,1035.7238859999995,63.095734,14.709655,0.26722901,0.41656596,0.0,0.0,0.0,0.070962228,2.3606778159890176
181.16196,14.1246,0.46,0.37,0.372598,36.6625,0.74,0.93,3.1,-2.557499999999999,3.60601,5399.0,3.581338953598915,12.825989,0.90806032,0.0642892763867584,0.491487,4.0406737,351.48432,399.4364252,0.79432823,1.5446961,0.95686091,0.39071705,0.0,0.0,0.0,0.25270494,1.4573163086738463
8.2317453,2.8025,0.1455,0.12,0.4945699999999998,33.255,0.8,0.91,4.29538,-3.85935,4.15728,5430.0,1.7138513525154913,2.9372864,1.0480951,0.3739857551703857,0.1465476,29.472954,591.99909,668.56995,0.61944108,1.3603395,1.0357729,0.42826685,0.0,0.0,0.0,0.2591396,1.4289994102546586
17.385192,4.33827,0.2586,0.07,0.5128499999999997,33.255,0.8,0.91,4.24628,-3.84205,4.100379999999999,5430.0,2.001849651926778,4.007402,0.92373272,0.212926521133573,0.25923357,9.285592,444.32165,501.6489331999997,0.61944108,1.3603395,1.0357729,0.42826685,0.0,0.0,0.0,0.27889855,1.3396652726536211
413.1764,13.6762,0.08,0.13,0.3768999999999999,20.0619,1.0,1.11,5.84,-2.44,1.92,5622.0,5.496484809105121,30.211345,2.2090453,0.1615247871854776,0.080676,197.47912,952.00469,1075.5400940000002,1.2531412,1.9022647,1.5517528,0.48005793,0.0,0.0,0.0,0.071030409,2.594961640903507
826.35281,13.2278,5.32,0.517,0.557489,20.0619,0.98,1.2,5.84,-2.44,1.92,5575.0,7.903854633436543,62.470918,4.722699,0.3570283053653984,6.0309887,0.051726177,114.77474,155.27911040000004,1.2531412,1.9101607,1.4217733,0.47683597,0.0,0.0,0.0,0.11921428,2.1180560068543604
0.6577316552364897,0.8968,0.0695,0.0858018199999999,0.42,16.32,0.73,0.7,3.8,-3.7,3.7,4640.0,0.8563998296322363,0.7335584709000006,0.817577157999999,0.9119309286051605,0.0695,42.660937,651.10721,735.32328,0.20606299,0.84055522,0.25856853,0.40237383,0.0,0.0,0.0,0.32418812,1.1563917543456337
4402.8809,12.331,2.44502,0.310811,0.6116999999999999,55.4847,1.14,1.27,7.6,-1.8183200000000008,1.8341800000000008,5966.0,18.895975622783865,357.05789,28.956118,2.3482376367156714,2.5631187,0.33227369,189.80655,199.73716199999996,1.8879913,2.2665334,2.9272203,0.52399691,0.0,0.0,0.0,0.30227161,4.413610583227889
7.3577183,2.62314,0.037863,-0.518659,0.362188,55.4847,1.14,1.34,7.6,-1.9245000000000008,1.8654500000000012,5966.0,1.6747918666084096,2.8049278,1.0693016,0.4076418334597702,0.042955709,1642.9086,1531.5806,1729.6796,2.0137242,2.3407883,2.9272203,0.52399691,0.0,0.0,0.0,0.22596331,1.8109587528041315
6865.0849,12.1068,4.56,0.7621,0.9108400000000004,65.7969,1.03,1.21,7.59,-1.29,1.29,5544.0,23.812679799471688,567.04371,46.836795,3.8686354599765695,5.8842158,0.093509949,120.92066,154.64472360000013,1.2589254,1.9198146,1.3705801,0.5064589,0.0,0.0,0.0,0.16175919,4.946915782192498
188.02705,14.1246,3.748429,0.156249,0.7019199999999998,61.7957,1.08,1.33,4.561540000000003,-1.91415,1.88681,5930.64,3.648564996716478,13.312026,0.94247102,0.0667255034425375,3.7941856,0.141146,155.43658,171.74667119999995,1.9588447,2.3155881,2.7054882,0.47332457,0.0,0.0,0.0,0.18776257,1.196661961340734
63.565601,9.32672,0.69,0.3,0.40033,28.8274,0.76,0.85,8.5,-3.605940000000001,3.04965,4730.0,2.610637723935753,6.8154293,0.73074234,0.0783493397204403,0.72105,0.77764453,235.08048,259.9914509999998,0.35318317,1.0921444,0.30588383,0.46637206,1.0,1.0,0.0,0.42302064,1.1455640265006588
3099.7733,12.4431,5.935698,0.768077,0.7541800000000001,29.1864,0.92,1.91,8.9,-0.3,0.3,5362.0,15.783403919956426,249.11584,20.0204,1.6089559679550758,7.6865576,0.11793261,127.67794,168.91723879999998,2.6607251,2.8364216,0.96551973,0.50086319,0.0,0.0,0.0,0.1792897,3.689680209414615
4.7388155,1.60303,0.03876,0.0,0.9245,6.53127,0.81,0.78,11.0,-2.2,2.2,4699.0,1.719349137534694,2.9561615,1.8441086,1.150389343771314,0.03876,176.29194,928.33137,1048.4044,0.26485001,0.9482381,0.29624476,0.49730019,0.0,0.0,0.0,0.28193522,1.843196897039304
4.3606002,1.51335,0.0653,0.062,0.813,6.53127,0.81,0.78,11.0,-2.2,2.2,4699.0,1.6974752260130166,2.8814221,1.9040025,1.2581375579166507,0.065425507,62.231456,715.04582,807.53189,0.26485001,0.9482381,0.29624476,0.49730019,0.0,0.0,0.0,0.30019341,1.7350401805280484
16.171089,1.61424,0.237,0.138,0.4137399999999999,6.53127,0.81,0.78,11.0,-2.2,2.2,4699.0,3.1650864838410464,10.017772,6.2058754,3.8444565179366914,0.23925671,4.7607847,374.97402,424.8377371999999,0.26485001,0.9482381,0.29624476,0.49730019,0.0,0.0,0.0,0.50939505,2.3200898794371683
7.3005092,1.31157,0.1463,0.148,0.354553,6.53127,0.81,0.78,11.0,-2.2,2.2,4699.0,2.359287350063741,5.5662368,4.2439495,3.235778086777712,0.14790228,12.511823,477.17173,538.89048,0.26485001,0.9482381,0.29624476,0.49730019,0.0,0.0,0.0,0.39006557,2.080485851472204
10.806152,3.28453,0.3753,0.0,0.2983720000000001,6.53127,0.79,0.77,12.46,-2.8639,2.632100000000002,4913.0,1.8138397683644223,3.2900147,1.0016699,0.3049659646922099,0.3753,2.1990893,310.2456,350.4465006,0.30974193,1.0068478,0.42432694,0.50352404,0.0,0.0,0.0,0.53913209,1.2193775400547977
108.06152,12.7794,3.11,0.06,0.7126099999999999,6.53127,0.79,0.77,12.46,-4.844399999999999,4.722259999999999,4913.0,2.907905601663181,8.455915,0.66168326,0.0517773334382132,3.115598,0.032082069,107.7499,150.78861920000008,0.30974193,1.0068478,0.42432694,0.50352404,0.0,0.0,0.0,0.10269731,1.001847528639965
247.90584,13.9004,0.94,0.11,0.3522020000000002,104.935,1.46,11.22,5.108279999999997,-1.79555,1.8437000000000003,4831.0,4.223084097754968,17.834439,1.2830163,0.0923006723175126,0.945687,71.021166,737.90675,833.3408052,62.373484,14.389254,0.45230098,0.52336187,0.0,0.0,0.0,0.079456971,1.9898622502658632
317.828,13.7883,3.2,0.4,0.4123299999999999,165.184,1.0,2.9,7.233,-2.295,2.295,4820.0,4.801099598696056,23.050557,1.6717476,0.1212439237943203,3.456,0.44418143,201.38536,222.1157075,4.1686938,3.7234741,0.39123342,0.49748262,1.0,1.0,0.0,0.33069838,1.5773372210194558
16.600157,4.7082,0.06356,0.0,0.838,94.1719,0.92,1.03,10.0,-2.0,2.0,5527.0,1.8777105494519235,3.5257968,0.748863,0.1590550587926281,0.06356,232.07706,994.38134,1123.1708549999985,0.93756201,1.6592521,1.2819486,0.51068619,0.0,0.0,0.0,0.16186907,1.5302806733631
18.948906,4.57368,0.048559,0.09145,0.3483399999999998,73.114,1.04,1.56,5.69,-0.71,0.71,5891.0,2.035444114652535,4.1430326,0.90584226,0.1980554576176735,0.048762052,1120.1707,1471.5754,1665.291137,2.630268,2.6923201,2.4957786,0.48427048,0.0,0.0,0.0,0.16109141,1.8069759150330027
5406.9853,12.2189,5.657321,0.810508,0.9277100000000004,73.114,1.04,1.61,5.69,-0.71,0.71,5891.0,21.0359213875737,442.50999,36.215207,2.9638679960751397,7.5155338,0.14030808,129.5335,161.38567980000008,2.630268,2.6923201,2.4957786,0.48427048,0.0,0.0,0.0,0.19729289,4.545495726374199
5288.658,12.2189,1.6,0.14,0.5842510000000001,324.54,2.2,54.92,4.5,-2.8,2.8,3787.0,20.8044714377268,432.82603,35.422667,2.8990062518547544,1.61568,309.07109,1064.2658,1402.528386000001,783.42964,55.289816,0.086265468,0.59781639,0.0,0.0,0.0,0.076031526,7.7399700513106255
63.565601,9.32672,2.729,0.187,0.6913460000000002,64.411,0.91,0.98,10.165,-1.367,1.367,5683.0,2.610637723935753,6.8154293,0.73074234,0.0783493397204403,2.7767152,0.13574452,153.61548,171.80076919999996,0.99311605,1.6844011,1.6698708,0.51021889,0.0,0.0,0.0,0.21602822,1.0328467239124508
355.33171,13.7883,3.396,0.054,0.5397310000000001,46.8778,1.02,1.07,4.586,-2.487,2.487,5921.0,5.076467626197346,25.770523,1.8690138,0.1355507090909093,3.4009514,0.10757188,145.82495,168.2222539,1.2387966,1.8429639,2.6108297,0.46415593,0.0,0.0,0.0,0.16422421,1.5343211604971718
460.8506,13.5641,4.94,0.51,0.6879999999999998,50.5103,1.16,1.68,4.4,-1.6793499999999997,1.80024,5940.0,5.828872922077774,33.97576,2.5048296,0.1846661132594813,5.582447,0.14995453,150.02621,172.67275359999996,3.1477483,2.933031,2.8156201,0.48115642,0.0,0.0,0.0,0.19668644,1.7200795255575878
1010.693,13.1157,0.74,0.404,0.3552299999999999,64.6498,1.13,1.42,4.710169999999999,-1.765199999999999,1.7808499999999996,5960.0,8.778370196860493,77.059787,5.875385,0.4479657750256139,0.80038992,4.5418196,359.86641,412.6282719000004,2.2750974,2.4893274,2.8887053,0.48051905,0.0,0.0,0.0,0.24330945,2.931933890299198
982.08853,13.1157,1.25,0.08,0.35048,55.9231,1.25,1.14,1.3,-1.8383600000000004,2.45061,6304.0,8.653256599423129,74.878849,5.7091005,0.4352875200334977,1.254,1.0655509,258.53293,293.7399932,1.6595869,2.0673606,5.3948371,0.40257988,1.0,1.0,0.0,0.3926658,2.664277556074396
60.387321,9.37156,0.1228,0.115,0.728,95.5483,1.21,2.94,4.9,-1.1,1.1,5080.0,2.538440198327012,6.4436786,0.68757801,0.0733685765171592,0.12361201,343.94912,1094.4237,1237.0498670000006,5.1522864,4.0468953,0.65166101,0.49680502,0.0,0.0,0.0,0.094474476,1.654706259244798
6363.3934,12.1068,8.416586,0.082013,0.98476,31.1415,1.06,1.95,3.65,-0.23,0.23,5847.0,22.926074668939165,525.60489,43.414023,3.58592059845041,8.4448915,0.056779762,124.20641,143.8361164000001,4.0086672,3.3362884,2.3288117,0.45259415,0.0,0.0,0.0,0.12973268,4.7218131799280085
511.70308,13.5641,2.306,0.123,0.36992,55.8535,1.19,1.85,6.2,-0.5,0.5,5620.0,6.142052496557993,37.724809,2.7812246,0.2050430636881137,2.3234437,0.50071629,213.69921,233.5106723999999,2.6424088,2.7627868,1.6387497,0.51381381,1.0,1.0,0.0,0.34620448,1.9291498298641478
495.81168,13.5641,1.83,0.08,0.37717,91.1538,1.07,4.1,4.700460000000002,-2.53888,3.06226,4806.0,6.045926806970305,36.553231,2.6948512,0.1986752666791661,1.835856,2.5438531,321.3626,362.8671931999998,8.4918048,5.3207073,0.39064735,0.47185916,0.0,0.0,0.0,0.3166281,2.1285714002250313
673.79537,13.3399,5.14,0.16,0.6893099999999999,50.6078,1.21,1.85,8.2,-0.7,0.7,5701.0,7.10702305364086,50.509776,3.7863684,0.2838378447293258,5.205792,0.12379558,150.38818,171.94981169999994,3.2284941,3.0322267,1.8939172,0.54132191,0.0,0.0,0.0,0.17889834,2.0020732078596195
2660.2204,12.5552,1.34,0.73,0.4024999999999999,42.1586,1.12,1.13,10.24,-1.44,1.44,5790.0,14.55616574716982,211.88196,16.876032,1.3441468349293155,1.697043,1.0619045,226.00531,261.38840139999985,1.3031668,1.9116079,2.1506828,0.54745384,1.0,1.0,0.0,0.39684947,3.8641394550892447
2234.1751,12.6673,2.373375,0.475886,0.3799260000000001,79.0608,1.23,1.54,2.0,-3.0,3.0,6097.0,13.280565728369362,176.37343,13.923522,1.0991704365725783,2.6421211,0.59570053,213.502,241.79524599999985,2.9512092,2.802997,3.7600788,0.43022754,1.0,1.0,0.0,0.37034144,3.5298417473744204
222.4796,14.0125,0.191,0.104,0.32257,93.5015,1.31,1.93,4.12,-0.67,0.67,5894.0,3.984623433553752,15.877224,1.1330757,0.0808617839193886,0.19203293,112.27801,827.62536,935.1742836999998,4.0738028,3.3497737,2.7092998,0.4956002,0.0,0.0,0.0,0.073635097,1.9567555491890438
5.5715249,2.21958,0.051,0.0713657899999999,0.3472039999999998,13.5956,0.68,0.67,5.332499999999999,-3.84819,3.8714999999999975,4385.0,1.5843518542542612,2.5101708,1.1309215,0.5095205060545387,0.051,25.754887,573.93118,648.16508,0.066988461,0.48931043,0.16294621,0.40568358,0.0,0.0,0.0,0.29304431,1.4170798154940687
673.79537,13.3399,1.9,0.03,0.3530600000000001,161.183,1.57,5.69,5.485179999999996,-2.20811,2.344859999999999,5038.0,7.10702305364086,50.509776,3.7863684,0.2838378447293258,1.900855,5.208208,384.80762,434.2100233000003,18.793168,7.7575661,0.66128633,0.53618873,0.0,0.0,0.0,0.22540813,2.523797401313913
4338.3522,12.331,1.167,0.8191,0.5880610000000004,32.6034,0.75,0.74,4.8,-4.2,4.1,5027.0,18.75699464051226,351.82485,28.531737,2.3138218245622397,1.5584846,0.42777039,170.025,196.05363590000005,0.33419504,1.0354869,0.50726642,0.42213575,0.0,0.0,0.0,0.33551361,4.368863436457122
829.53109,13.2278,1.6,0.1,0.3696299999999998,33.4591,1.12,1.07,2.0,-2.0,3.0,5974.0,7.919039766624669,62.71119,4.7408632,0.3584014911386479,1.608,0.53326421,217.30151,242.13061549999983,1.3583134,1.9211855,2.9502721,0.4169998,1.0,1.0,0.0,0.35529716,2.3702643932252223
485.32336,13.5641,2.37,0.406,0.35751,93.8555,1.21,1.49,4.508,-0.788,0.788,5843.0,5.98163772106645,35.77999,2.6378447,0.1944725222560891,2.5653307,0.55159132,212.36587,237.19369599999996,2.831392,2.804871,2.4171842,0.4899487,1.0,1.0,0.0,0.35667642,1.8986503676554796
359.14564,13.6762,0.567,0.13,0.3472700000000002,108.877,1.21,1.53,3.43,-0.71,0.71,6101.0,5.124512745324964,26.260631,1.9201701,0.140402315015069,0.57179115,9.2583807,442.9886,500.6468638999998,2.9512092,2.802076,3.7653745,0.4681327,0.0,0.0,0.0,0.16510299,2.033680973242193
2089.7191,12.6673,0.747,0.05,0.4270419999999998,847.058,1.5,10.9,2.4,-1.8,1.8,4791.0,12.844048240545122,164.96958,13.023263,1.028100910918332,0.74793375,100.9026,807.08017,910.9730475999996,56.234133,13.709655,0.42608437,0.47383136,0.0,0.0,0.0,0.080794786,4.79604988946536
565.73385,13.452,2.827,0.359,0.7253009999999993,58.742,0.71,0.68,5.417,-4.165,4.165,4981.0,6.485039910478544,42.055742,3.1263561,0.2324082759808111,3.0091733,0.040207738,111.20044,149.6894015000001,0.29991625,0.98490212,0.46023578,0.42293221,0.0,0.0,0.0,0.10732555,1.8017204846165942
8.3207371,1.99538,0.1162,0.072,0.69,39.0341,0.67,0.71,5.001000000000001,-3.78675,4.035099999999999,4684.0,2.042058092438652,4.1700012,2.0898281,1.0473334048783025,0.11650119,17.608257,521.37586,588.8121,0.23713737,0.89839166,0.27101219,0.40368511,0.0,0.0,0.0,0.32656846,1.7186629920355085
3.4102945,1.87207,0.1646,0.063,0.785,39.0341,0.67,0.71,5.037499999999999,-3.781200000000001,4.1551,4684.0,1.3496927046332752,1.8216704,0.97307813,0.5197872631958682,0.16492665,8.7700872,438.09886,494.76382,0.23713737,0.89839166,0.27101219,0.40368511,0.0,0.0,0.0,0.39804987,1.2255950999834055
0.54984245,0.75107,0.04298,0.07,0.47,39.0341,0.67,0.71,5.0356000000000005,-3.85475,4.149999999999999,4684.0,0.8556160553639385,0.73207883,0.9747145,1.2977678772251684,0.043085301,128.68674,857.29153,968.17607,0.23713737,0.89839166,0.27101219,0.40368511,0.0,0.0,0.0,0.29657859,1.2939859305904151
0.72146957,0.81833,0.068,0.07,0.5,39.0341,0.67,0.71,5.0562000000000005,-3.866749999999999,4.083999999999999,4684.0,0.9389549866479148,0.88163646,1.0773605,1.3165355783863706,0.0681666,51.410143,681.565,769.72057,0.23713737,0.89839166,0.27101219,0.40368511,0.0,0.0,0.0,0.31621744,1.2822910547602226
0.76914377,1.13221,0.0906,0.07,0.57,39.0341,0.67,0.71,5.0974,-3.8512,4.0806,4684.0,0.8242145370991042,0.6793296,0.60000318,0.5299398366186538,0.09082197,28.960779,590.46973,666.84277,0.23713737,0.89839166,0.27101219,0.40368511,0.0,0.0,0.0,0.33864044,1.0344421202807432
3674.934,12.4431,2.692222,0.282012,0.42567,52.0018,1.1,1.53,5.68,-0.36,0.48,6040.0,17.18543288950224,295.3391,23.73517,1.9074965872959224,2.7992792,0.41283226,201.08674,222.00314230000004,2.8707806,2.7776006,3.2847129,0.49326518,1.0,1.0,0.0,0.33018516,4.210947896412597
6.8905111,2.52225,0.0932,0.3,0.3367290000000002,15.2354,0.58,0.57,4.9898,-3.6571599999999993,3.800279999999998,3933.0,1.6528431908500876,2.7318906,1.0831165,0.4294247233582064,0.097394,8.4653999,427.00519,482.23527,0.07014553,0.51794515,0.071084019,0.3847339,0.0,0.0,0.0,0.36406184,1.315810439856188
1906.968,12.7794,5.7,0.56,0.3914900000000001,519.452,1.47,12.73,5.282479999999995,-2.8442799999999995,3.45618,4769.0,12.21564690072732,149.22203,11.676763,0.9137176489096464,6.59376,2.6300357,302.94595,346.06104340000013,70.794578,15.411382,0.40752699,0.52455404,0.0,0.0,0.0,0.31720558,3.6182601856307843
1655.8839,12.7794,1.16,0.15,0.3799,372.405,0.82,25.46,5.085,-3.089,3.089,4297.0,11.383077948860752,129.57446,10.139323,0.793411501386146,1.17305,26.670161,576.50288,652.4961021999994,35.481339,11.339214,0.14910339,0.43908097,0.0,0.0,0.0,0.10796784,4.021272694069209
5050.287,12.2189,1.92,0.4,0.5920970000000002,933.377,8.76,71.23,4.42,-4.007,4.007,3926.0,20.33021513047487,413.31764,33.826093,2.768341909546957,2.0736,91.465624,762.87304,869.115373,309.02954,34.395153,0.17360992,0.94470583,0.0,0.0,0.0,0.084166317,6.749470276096159
1226.8161,13.0036,4.92,0.04,0.6201459999999998,46.6224,1.11,1.3,6.68,-1.52,1.0,5802.0,9.713101621263226,94.344342,7.2552479,0.5579414943798259,4.923936,0.078058016,134.62289,153.8070929,1.8879913,2.2985184,2.1889278,0.50830991,0.0,0.0,0.0,0.14381578,2.4768432230076494
63.883429,9.34914,1.3,0.11,0.31647,46.6224,1.1,1.39,6.68,-1.52,1.0,5776.49,2.614016219677373,6.8330807,0.730878,0.0781759611624565,1.307865,1.1239754,261.72411,296.43359080000016,1.8879913,2.3036004,2.0887568,0.50677885,1.0,1.0,0.0,0.42805242,1.1841917318123947
4096.803,12.331,1.29,0.35,0.5205800000000003,300.247,1.61,40.0,9.0,-2.1,2.1,4052.0,18.227344065695323,332.23607,26.943157,2.184993692382111,1.3690125,225.52621,963.63027,1092.4314110000005,351.56044,36.356937,0.12256298,0.60470081,0.0,0.0,0.0,0.07672451,6.569667532910115
11.800954,3.46389,0.034,0.22,0.3365799999999999,54.9004,1.22,1.41,4.644399999999998,-1.7471,1.7318000000000005,6034.0,1.8457654515276023,3.40685,0.98353297,0.2839388646423257,0.0348228,2112.5887,1711.2933,1998.2586320000007,2.3823195,2.531551,3.3651913,0.49295174,0.0,0.0,0.0,0.19291621,1.883892703375825
2866.3255,12.5552,6.245213,0.340768,0.7530710000000004,37.433,0.86,0.83,4.0,-3.41,3.41,5160.0,15.10952933009615,228.29787,18.183531,1.4482868970940108,6.6078189,0.011264438,81.117901,151.16517510000006,0.4130475,1.1377725,0.66724019,0.42861528,0.0,0.0,0.0,0.082770429,3.4653500341497288
290.81262,13.9004,2.971,0.042,0.3494299999999999,55.6146,1.08,1.23,4.802,-0.619,0.619,6125.0,4.573966459757632,20.921169,1.5050768,0.108275788680159,2.9736204,0.21408098,173.239,184.08056689999995,1.8879913,2.236795,3.7779929,0.47672704,0.0,0.0,0.0,0.235601,1.4483274808614848
794.57001,13.2278,1.49,0.04,0.4457319999999998,114.816,2.12,13.76,0.95,-0.25,0.59,4766.0,7.750367118893817,60.06819,4.5410567,0.3432964476329035,1.491192,39.625538,639.01099,720.8021090999996,87.902252,17.177206,0.45806193,0.45564232,0.0,0.0,0.0,0.093748527,3.063555067812592
38.024942,6.89415,0.241872,0.050177,0.32541,49.1661,1.08,1.0,4.59028,-2.458539999999999,2.6347,5920.58,2.348518123389972,5.5155374,0.80003153,0.1160449845861649,0.24217648,18.809455,530.31478,598.7091831000002,1.0990058,1.7359305,2.6591308,0.47332457,0.0,0.0,0.0,0.17363674,1.4058245164926502
5253.1725,12.2189,17.779459,0.051292,0.90483,49.1661,1.08,1.0,4.501839999999999,-2.4057899999999988,2.60807,5920.58,20.73455770716893,429.92188,35.18499,2.8795546846802096,17.802847,0.003481248,61.853483,142.97944130000013,1.0990058,1.7359305,2.6591308,0.47332457,0.0,0.0,0.0,0.076293986,4.362478817297848
